measure,,,,,,mentions,mentions,mentions,muc,muc,muc,bcub,bcub,bcub,ceafe,ceafe,ceafe,lea,lea,lea,conll
sg,sg_bbc_25k,fcct,gvc,predicted,0,1.0,1.0,1.0,0.7766463000678886,0.8,0.7546174142480211,0.6175397522197413,0.6157402019659679,0.6193498519659023,0.45061117096351755,0.4095597295409937,0.500808788454272,0.5000592543343907,0.4786435496353848,0.5234811028535257,61.49324077503825
sg,sg_bbc_25k,fcct,gvc,predicted,1,1.0,1.0,1.0,0.7577639751552795,0.7945007235890015,0.7242744063324539,0.6014671382372041,0.6319396038929493,0.5737982783906743,0.4282251251327553,0.3730499647791118,0.5025543566972491,0.47400710582836414,0.4798118548907192,0.4683411292519686,59.58187461750797
sg,sg_bbc_25k,fcct,gvc,predicted,2,1.0,1.0,1.0,0.7506963788300836,0.7949852507374632,0.7110817941952506,0.5980243712044944,0.6442548561587346,0.55798448179761,0.4170524712786959,0.3559458820803521,0.5034882166214307,0.467645989258646,0.48330133962278676,0.4529730487907646,58.85910737710912
sg,sg_abc_25k,ecbp,gvc,closure,0,1.0,1.0,1.0,0.7299158377964805,0.8688524590163934,0.6292875989445911,0.6132929469434512,0.869430067537323,0.4737303413815022,0.4269037850978169,0.31593003996666796,0.6580511713295364,0.4612810150909481,0.6412410874555985,0.36019474181488886,59.00375232792495
sg,sg_abc_25k,ecbp,gvc,closure,1,1.0,1.0,1.0,0.7607900512070226,0.8538587848932676,0.6860158311345647,0.6378690476594019,0.8314124244723615,0.5174196299443636,0.46704409995375223,0.36530496122113665,0.6473279623711333,0.504433919812663,0.6527803952094172,0.41102674946253254,62.190106627339226
sg,sg_abc_25k,ecbp,gvc,closure,2,1.0,1.0,1.0,0.8057851239669421,0.8429394812680115,0.7717678100263852,0.6565359477169354,0.7118420412534859,0.6092042305584512,0.4989568043250113,0.436829887054971,0.5816853936431479,0.5470202159274711,0.5838144622056293,0.5145888364304937,65.3759292002963
sg,sg_abc_25k,ecbp,gvc,predicted,0,1.0,1.0,1.0,0.6888217522658611,0.8056537102473498,0.6015831134564644,0.5749140711115688,0.8009069006703077,0.4483910486012233,0.4052875372640801,0.3042288266735563,0.6068813381830008,0.4141544113127297,0.5694571931164991,0.3254087101166264,55.634112021383665
sg,sg_abc_25k,ecbp,gvc,predicted,1,1.0,1.0,1.0,0.7155297532656023,0.7951612903225806,0.6503957783641161,0.5944286058914848,0.7608162422250087,0.4877578153668827,0.43474547791014045,0.3441187770769088,0.5901726176811234,0.45208013357650356,0.5735104362864614,0.3730860202818506,58.156794568907586
sg,sg_abc_25k,ecbp,gvc,predicted,2,1.0,1.0,1.0,0.7674576271186441,0.7894002789400278,0.7467018469656992,0.5999675479861358,0.622911211078698,0.5786540086168962,0.45038641047227185,0.41092948134970103,0.4982253815327981,0.4832608122542647,0.49030693419702215,0.4764143385646721,60.59371951923506
sg,sg_abc_25k,gvc,gvc,closure,0,1.0,1.0,1.0,0.5508550855085508,0.8668555240793201,0.40369393139841686,0.4964996848231685,0.9311738384293587,0.33849119374312014,0.3121811596816755,0.2064676398898038,0.6397287495031226,0.28668507088291156,0.4971959341044514,0.20140918831075247,45.31786433377982
sg,sg_abc_25k,gvc,gvc,closure,1,1.0,1.0,1.0,0.5398550724637681,0.861271676300578,0.39313984168865435,0.4913330192665884,0.9319338040158229,0.3336089694436621,0.3091534751853893,0.2038879943784634,0.6391307595801573,0.2803597852962642,0.4931650893796004,0.19584908921727545,44.678052230524855
sg,sg_abc_25k,gvc,gvc,closure,2,1.0,1.0,1.0,0.5605658709106985,0.8498659517426274,0.4182058047493404,0.5062338340788223,0.9137557792131923,0.35009603431495984,0.3186212870256586,0.21250606600067715,0.636417130302546,0.3013626815495255,0.48717390215812933,0.21815643254005285,46.18069973383931
sg,sg_abc_25k,gvc,gvc,predicted,0,1.0,1.0,1.0,0.5247349823321554,0.7941176470588235,0.391820580474934,0.485402596664761,0.8827586363863964,0.33473042870890335,0.29871690933414285,0.1993171752056239,0.595886062661373,0.2699742312950418,0.4530285580758766,0.19228003084658932,43.62848294436865
sg,sg_abc_25k,gvc,gvc,predicted,1,1.0,1.0,1.0,0.5159574468085106,0.7864864864864864,0.3839050131926121,0.4820427282084895,0.885341244804967,0.33118046006678803,0.30146280480422666,0.20080224691778953,0.6044875930530348,0.26624487435814503,0.45101063208318726,0.18887028678336976,43.31543266070756
sg,sg_abc_25k,gvc,gvc,predicted,2,1.0,1.0,1.0,0.532399299474606,0.7916666666666666,0.40105540897097625,0.4895432333544325,0.8682986834406393,0.3408590963142633,0.3019044763737833,0.20233456970377012,0.594423321357708,0.2761036135165545,0.43514461937174864,0.2022011248840586,44.12823364009405
sg,sg_abc_25k,fcct,ecbp,closure,0,1.0,1.0,1.0,0.7651515151515151,0.8098510882016037,0.7251282051282051,0.7668646121365753,0.8479509784846866,0.6999326796099019,0.735519041743663,0.6941613006974372,0.7821171425249386,0.6251843080643877,0.6943147231386863,0.5685734940698242,75.58450563439179
sg,sg_abc_25k,fcct,ecbp,closure,1,1.0,1.0,1.0,0.7482993197278911,0.8365019011406845,0.676923076923077,0.7629451284506282,0.8819767498419188,0.6722220153559955,0.7365146956574347,0.667396767608856,0.8216027288203432,0.6223352952457539,0.7058919240412963,0.5564662287127241,74.9253047945318
sg,sg_abc_25k,fcct,ecbp,closure,2,1.0,1.0,1.0,0.6899509803921569,0.8569254185692542,0.5774358974358974,0.7513699327985436,0.9188150769330548,0.6355475504119897,0.6998804695247836,0.6007878652020404,0.8381177299650825,0.590260380538178,0.6771816499575918,0.5231147378985763,71.37337942384946
sg,sg_abc_25k,fcct,ecbp,predicted,0,1.0,1.0,1.0,0.7719107240065324,0.8225058004640371,0.7271794871794872,0.7750726225188938,0.862917596809525,0.7034603854913467,0.7372203540449533,0.6918467701631018,0.7889631490804068,0.6329296380259724,0.7066544364792878,0.5731348511969447,76.14012335234598
sg,sg_abc_25k,fcct,ecbp,predicted,1,1.0,1.0,1.0,0.7514318442153494,0.8508430609597925,0.6728205128205128,0.7668128870109235,0.8964568639849543,0.6699289665434927,0.7335340055839737,0.6593809148311836,0.8264786870368499,0.6248293999811425,0.7158984024714364,0.5543152877220606,75.05929122700823
sg,sg_abc_25k,fcct,ecbp,predicted,2,1.0,1.0,1.0,0.6851851851851851,0.8604651162790697,0.5692307692307692,0.751582842854459,0.9236991504126337,0.6335340757967932,0.7022371206432096,0.6001497859241528,0.8461739217688365,0.5910378826768121,0.6787921368489775,0.5233758478811007,71.30017162276178
sg,sg_abc_25k,ecbp,ecbp,closure,0,1.0,1.0,1.0,0.7710594315245478,0.7770833333333333,0.7651282051282051,0.7680805534855256,0.8141782593187089,0.7269231193073978,0.7164432662380747,0.7098904314858973,0.7231182035011624,0.6142830497058716,0.672588938051813,0.5652796669818795,75.18610837493827
sg,sg_abc_25k,ecbp,ecbp,closure,1,1.0,1.0,1.0,0.780801583374567,0.754302103250478,0.8092307692307692,0.7688217005204588,0.7719783948083857,0.7656907171543251,0.7013702437138091,0.7352921015501037,0.6704402515997219,0.609858862746328,0.6423449637867715,0.5805004978633186,75.03311758696115
sg,sg_abc_25k,ecbp,ecbp,closure,2,1.0,1.0,1.0,0.7890961262553802,0.739247311827957,0.8461538461538461,0.7715903079130398,0.7288643908081912,0.8196373199933602,0.6813477397432255,0.7536896307852397,0.6216769128464585,0.6121768516573066,0.6064436968401837,0.6180194404259176,74.73447246372152
sg,sg_abc_25k,ecbp,ecbp,predicted,0,1.0,1.0,1.0,0.7740932642487047,0.7821989528795812,0.7661538461538462,0.7731581263862823,0.8250709521932175,0.7273912329235159,0.7164655263117384,0.707781095689778,0.7253657191851762,0.6166900692828384,0.6812258601932307,0.5633237138140955,75.45723056489085
sg,sg_abc_25k,ecbp,ecbp,predicted,1,1.0,1.0,1.0,0.7873078829945463,0.761996161228407,0.8143589743589743,0.7796660311024589,0.787169159084325,0.7723045890216328,0.7026438152253317,0.7345388935587308,0.673403358318439,0.6189959014404388,0.6557144317612715,0.5861716122743534,75.65392431074457
sg,sg_abc_25k,ecbp,ecbp,predicted,2,1.0,1.0,1.0,0.7882579403272377,0.742520398912058,0.84,0.7776363780573373,0.7435100247170513,0.8150461675388746,0.688404346439764,0.753482453045591,0.6336740629961057,0.6169702329328535,0.6175839588861404,0.6163577255527024,75.14328882747797
sg,sg_abc_25k,gvc,ecbp,closure,0,1.0,1.0,1.0,0.7169811320754716,0.8432732316227461,0.6235897435897436,0.7511432350781116,0.8962089595797462,0.6464973243814183,0.7192234769614633,0.6329709920000792,0.8326910317119055,0.6046793500279853,0.6932727735288873,0.5361630054887438,72.91159480383489
sg,sg_abc_25k,gvc,ecbp,closure,1,1.0,1.0,1.0,0.7482993197278911,0.8365019011406845,0.676923076923077,0.7629451284506282,0.8819767498419188,0.6722220153559955,0.7365146956574347,0.667396767608856,0.8216027288203432,0.6223352952457539,0.7058919240412963,0.5564662287127241,74.9253047945318
sg,sg_abc_25k,gvc,ecbp,closure,2,1.0,1.0,1.0,0.7507002801120449,0.8271604938271605,0.6871794871794872,0.7635790235335417,0.8700454383319555,0.6803280923847967,0.7372907026511503,0.6745829882504082,0.8128515510594981,0.6210348747584777,0.6964851249116911,0.5603338910129706,75.05233354322456
sg,sg_abc_25k,gvc,ecbp,predicted,0,1.0,1.0,1.0,0.7231772377000593,0.8567415730337079,0.6256410256410256,0.7575000113110533,0.9094531997340988,0.6490547039966168,0.7215799378996709,0.632733718954159,0.8394529339665114,0.6114019240760563,0.7043080078473337,0.5401500997878012,73.40857289702612
sg,sg_abc_25k,gvc,ecbp,predicted,1,1.0,1.0,1.0,0.7514318442153494,0.8508430609597925,0.6728205128205128,0.7668128870109235,0.8964568639849543,0.6699289665434927,0.7335340055839737,0.6593809148311836,0.8264786870368499,0.6248293999811425,0.7158984024714364,0.5543152877220606,75.05929122700823
sg,sg_abc_25k,gvc,ecbp,predicted,2,1.0,1.0,1.0,0.7552054023635341,0.8366583541147132,0.6882051282051282,0.7683028071344569,0.8810217404318531,0.6811550480067204,0.7323772606183382,0.6676015622098654,0.811073699181675,0.6236374441144992,0.705422819551633,0.5588459152302162,75.19618233721097
sg,sg_abc_25k,fcct,fcct,predicted,0,1.0,1.0,1.0,0.67621776504298,0.6797235023041475,0.6727480045610034,0.5412674576305185,0.5232502145420143,0.5605697358091769,0.2505022272892358,0.2440607414446555,0.2572929503181609,0.40434662664060145,0.3813734255414913,0.4302649596494994,48.93291499875782
sg,sg_abc_25k,fcct,fcct,predicted,1,1.0,1.0,1.0,0.6600583090379009,0.6754176610978521,0.645381984036488,0.5308070985058181,0.5370938680879398,0.5246658014305862,0.2687456817126171,0.243182068086295,0.3003152045644004,0.38539415247387104,0.37325892158986085,0.398344969997021,48.653702975211196
sg,sg_abc_25k,fcct,fcct,predicted,2,1.0,1.0,1.0,0.6686046511627907,0.6820877817319099,0.6556442417331813,0.5103431888962068,0.5469921000476746,0.47829691074281633,0.27066920360254965,0.24766232129633295,0.2983883389112445,0.36956775502167244,0.387802085743455,0.35297116319910415,48.32056812205157
sg,sg_abc_25k,ecbp,fcct,predicted,0,1.0,1.0,1.0,0.691830985915493,0.6837416481069042,0.7001140250855188,0.5362363162053612,0.49277472056982824,0.5881059025732496,0.24996846822779314,0.2680696331684264,0.23415720969531223,0.4139660649697651,0.37647024940897156,0.45975711488559995,49.26785901162158
sg,sg_abc_25k,ecbp,fcct,predicted,1,1.0,1.0,1.0,0.6914952751528627,0.6746203904555315,0.7092360319270239,0.5129825423987171,0.4499697481291629,0.5965175792694354,0.21808339354837034,0.2586360906957946,0.1885238974348864,0.4014332408897233,0.3523886093775995,0.4663369370655718,47.418707036665005
sg,sg_abc_25k,ecbp,fcct,predicted,2,1.0,1.0,1.0,0.6954620010934937,0.6680672268907563,0.7251995438996579,0.4834881538689334,0.39702144679872386,0.6181041272366166,0.18648936779400818,0.26333938199483575,0.14436074555138587,0.3865132840109745,0.32038077412015037,0.4870492450145673,45.514650758547845
sg,sg_abc_25k,gvc,fcct,predicted,0,1.0,1.0,1.0,0.645985401459854,0.6923076923076923,0.6054732041049031,0.5395928820484482,0.6031199949221496,0.4881732065966576,0.2685560812679587,0.21503947087035824,0.35753550578445104,0.369459152352217,0.3761055514055019,0.36304357966218154,48.471145492542036
sg,sg_abc_25k,gvc,fcct,predicted,1,1.0,1.0,1.0,0.6600583090379009,0.6754176610978521,0.645381984036488,0.5308070985058181,0.5370938680879398,0.5246658014305862,0.2687456817126171,0.243182068086295,0.3003152045644004,0.38539415247387104,0.37325892158986085,0.398344969997021,48.653702975211196
sg,sg_abc_25k,gvc,fcct,predicted,2,1.0,1.0,1.0,0.681044267877412,0.6779661016949152,0.6841505131128849,0.5308668117988714,0.4913552336219961,0.5772885890732172,0.23963884471026606,0.24570565090546265,0.2338644147172476,0.4015442169011826,0.3627517480396699,0.44962708574252636,48.38499747955165
sg,sg_abc_25k,fcct,gvc,closure,0,1.0,1.0,1.0,0.6832,0.8678861788617886,0.5633245382585752,0.5717805568258617,0.8879934237978399,0.421636540357424,0.38416190875805495,0.272847020163673,0.648895244845212,0.4017463979592103,0.6109154486126094,0.29927779534598964,54.63808218613055
sg,sg_abc_25k,fcct,gvc,closure,1,1.0,1.0,1.0,0.5398550724637681,0.861271676300578,0.39313984168865435,0.4913330192665884,0.9319338040158229,0.3336089694436621,0.3091534751853893,0.2038879943784634,0.6391307595801573,0.2803597852962642,0.4931650893796004,0.19584908921727545,44.678052230524855
sg,sg_abc_25k,fcct,gvc,closure,2,1.0,1.0,1.0,0.3864337101747174,0.8744186046511628,0.24802110817941952,0.4358971989769908,0.9617445295678734,0.28181234234861996,0.2533072656163166,0.15986579467225415,0.6096436522216531,0.19363154363436633,0.3284262180161234,0.13728585348399083,35.85460582560083
sg,sg_abc_25k,fcct,gvc,predicted,0,1.0,1.0,1.0,0.6488188976377953,0.8046875,0.5435356200527705,0.5502780812170056,0.8281239615624472,0.41203516344739693,0.37011085573180796,0.2664123699572923,0.6059846135297995,0.37311292383914574,0.5474595914659006,0.28299040952124216,52.30692781955363
sg,sg_abc_25k,fcct,gvc,predicted,1,1.0,1.0,1.0,0.5142348754448399,0.7896174863387978,0.3812664907651715,0.4795261698850769,0.8881453107005155,0.328424270609619,0.29925034807587575,0.19898869299404387,0.6031522559664024,0.2629448256430789,0.45276317326790516,0.18527101975658933,43.10037978019308
sg,sg_abc_25k,fcct,gvc,predicted,2,1.0,1.0,1.0,0.36548223350253806,0.7929515418502202,0.23746701846965698,0.4259732606240091,0.9282960292424013,0.27640436920861955,0.24995413074195133,0.1582927747861667,0.5938029479025114,0.18156861639695,0.2946839584063559,0.13120512602073697,34.713654162283284
ss,ss_abc_25k,abc,ecbp,closure,0,1.0,1.0,1.0,0.7710594315245478,0.7770833333333333,0.7651282051282051,0.7680805534855256,0.8141782593187089,0.7269231193073978,0.7164432662380747,0.7098904314858973,0.7231182035011624,0.6142830497058716,0.672588938051813,0.5652796669818795,75.18610837493827
ss,ss_abc_25k,abc,ecbp,closure,1,1.0,1.0,1.0,0.7794676806083649,0.7263064658990257,0.841025641025641,0.7627474087134296,0.7253143863562879,0.8042544799869247,0.6715232374576234,0.7509507171569122,0.6072905799616768,0.599098535581594,0.6042782956671563,0.594006820651201,73.79127755931393
ss,ss_abc_25k,abc,ecbp,closure,2,1.0,1.0,1.0,0.7890961262553802,0.739247311827957,0.8461538461538461,0.7715903079130398,0.7288643908081912,0.8196373199933602,0.6813477397432255,0.7536896307852397,0.6216769128464585,0.6121768516573066,0.6064436968401837,0.6180194404259176,74.73447246372152
ss,ss_abc_25k,abc,ecbp,predicted,0,1.0,1.0,1.0,0.7740932642487047,0.7821989528795812,0.7661538461538462,0.7731581263862823,0.8250709521932175,0.7273912329235159,0.7164655263117384,0.707781095689778,0.7253657191851762,0.6166900692828384,0.6812258601932307,0.5633237138140955,75.45723056489085
ss,ss_abc_25k,abc,ecbp,predicted,1,1.0,1.0,1.0,0.7861216730038022,0.7325066430469442,0.8482051282051282,0.7766019696812047,0.7428742153625628,0.8135379792020344,0.6732635598388277,0.7528968841208394,0.6088644367238093,0.6113791890014985,0.6207820570820538,0.6022569176937634,74.5329067507945
ss,ss_abc_25k,abc,ecbp,predicted,2,1.0,1.0,1.0,0.7882579403272377,0.742520398912058,0.84,0.7776363780573373,0.7435100247170513,0.8150461675388746,0.688404346439764,0.753482453045591,0.6336740629961057,0.6169702329328535,0.6175839588861404,0.6163577255527024,75.14328882747797
ss,ss_abc_25k,abc,gvc,closure,0,1.0,1.0,1.0,0.7299158377964805,0.8688524590163934,0.6292875989445911,0.6132929469434512,0.869430067537323,0.4737303413815022,0.4269037850978169,0.31593003996666796,0.6580511713295364,0.4612810150909481,0.6412410874555985,0.36019474181488886,59.00375232792495
ss,ss_abc_25k,abc,gvc,closure,1,1.0,1.0,1.0,0.7797325826882476,0.8355957767722474,0.7308707124010554,0.649078537715875,0.7638540335701219,0.5642893193709186,0.4784129080382797,0.3995080013305773,0.5961570175295662,0.5277718110771552,0.6158230074633858,0.4617501567387619,63.57413428141342
ss,ss_abc_25k,abc,gvc,closure,2,1.0,1.0,1.0,0.8057851239669421,0.8429394812680115,0.7717678100263852,0.6565359477169354,0.7118420412534859,0.6092042305584512,0.4989568043250113,0.436829887054971,0.5816853936431479,0.5470202159274711,0.5838144622056293,0.5145888364304937,65.3759292002963
ss,ss_abc_25k,abc,gvc,predicted,0,1.0,1.0,1.0,0.6902788244159759,0.804920913884007,0.604221635883905,0.576321391689187,0.7980199523574919,0.45102247695170894,0.407552307813853,0.30673112171854117,0.6071051217434338,0.41666654940220854,0.5699595882561181,0.32835427903845305,55.805084130633865
ss,ss_abc_25k,abc,gvc,predicted,1,1.0,1.0,1.0,0.744475138121547,0.7811594202898551,0.7110817941952506,0.5996971609604484,0.6691336756352235,0.5433167637229519,0.44331996313980854,0.3855694698572281,0.5214177804805002,0.4716330684011436,0.5185665689608907,0.43249003010131815,59.58307540739347
ss,ss_abc_25k,abc,gvc,predicted,2,1.0,1.0,1.0,0.7731888964116453,0.7941585535465925,0.7532981530343008,0.6038820191871712,0.6248654462348259,0.5842620820483134,0.44887450814693286,0.4111458318156173,0.4942271138923483,0.4886127708660819,0.49409453147623494,0.48325131099823004,60.86484745819165
ss,ss_abc_25k,abc,fcct,predicted,0,1.0,1.0,1.0,0.691830985915493,0.6837416481069042,0.7001140250855188,0.5362363162053612,0.49277472056982824,0.5881059025732496,0.24996846822779314,0.2680696331684264,0.23415720969531223,0.4139660649697651,0.37647024940897156,0.45975711488559995,49.26785901162158
ss,ss_abc_25k,abc,fcct,predicted,1,1.0,1.0,1.0,0.7021978021978021,0.6776246023329798,0.7286202964652223,0.4895206866548967,0.4011459497280075,0.6278366829256441,0.17845391894209992,0.23734371219299288,0.14297813987529692,0.38644293383191,0.3167440580262178,0.49547010776438655,45.67241359315996
ss,ss_abc_25k,abc,fcct,predicted,2,1.0,1.0,1.0,0.6954620010934937,0.6680672268907563,0.7251995438996579,0.4834881538689334,0.39702144679872386,0.6181041272366166,0.18648936779400818,0.26333938199483575,0.14436074555138587,0.3865132840109745,0.32038077412015037,0.4870492450145673,45.514650758547845
ss,ss_bbc_25k,bbc,ecbp,closure,0,1.0,1.0,1.0,0.7786596119929453,0.682907965970611,0.9056410256410257,0.708351468740789,0.5899326705420428,0.8862510694751838,0.5774393432629189,0.765966767449375,0.46338610651906287,0.5530137468691625,0.486456011579691,0.6406715074600074,68.81501413322178
ss,ss_bbc_25k,bbc,ecbp,closure,1,1.0,1.0,1.0,0.760898282694848,0.6666666666666666,0.8861538461538462,0.697542318923563,0.5796226660338898,0.8756956897737367,0.5607253196870553,0.7466683234262544,0.44892853234572316,0.5338800998372356,0.4697232381249989,0.6183350096330932,67.30553071018221
ss,ss_bbc_25k,bbc,ecbp,closure,2,1.0,1.0,1.0,0.758533501896334,0.6437768240343348,0.9230769230769231,0.6339351812087921,0.4863691460433656,0.9100462859753596,0.48563572291010226,0.7545151872961928,0.35804323173558467,0.48373958563213204,0.39227060002981073,0.6308370979831653,62.60348020050761
ss,ss_bbc_25k,bbc,ecbp,predicted,0,1.0,1.0,1.0,0.7712014134275617,0.6772692009309542,0.8953846153846153,0.7128804325369928,0.6007919361900126,0.876385923277802,0.5783189559457914,0.7632396811667472,0.46552879932033897,0.5451973368042621,0.4860411312056739,0.6207488585684225,68.74669339701153
ss,ss_bbc_25k,bbc,ecbp,predicted,1,1.0,1.0,1.0,0.7601410934744267,0.6666666666666666,0.884102564102564,0.7112513462733526,0.6013800931367337,0.8702435562815025,0.5548413690204707,0.7359908098300287,0.44525158308971924,0.5383171471845175,0.4844920718434172,0.605596416875333,67.54112695894166
ss,ss_bbc_25k,bbc,ecbp,predicted,2,1.0,1.0,1.0,0.7503168567807351,0.6379310344827587,0.9107692307692308,0.6519456676970935,0.5109797748767613,0.9003204113864476,0.48270626274297407,0.7420986745520207,0.3576823425169988,0.4924543452793631,0.4111289338757175,0.6138874092053208,62.832292907360085
ss,ss_bbc_25k,bbc,gvc,closure,0,1.0,1.0,1.0,0.8199595414699933,0.8386206896551724,0.8021108179419525,0.6707027604127324,0.6619497705459851,0.6796903345085314,0.4986879351141354,0.4622793026832361,0.5413218777534268,0.5683782556419251,0.5450511010342338,0.5937914028356123,66.31167456656203
ss,ss_bbc_25k,bbc,gvc,closure,1,1.0,1.0,1.0,0.8257978723404256,0.8324396782841823,0.8192612137203166,0.6607699719646482,0.6343633221190427,0.6894705719809487,0.46948376713296097,0.4557427788266304,0.4840791174065245,0.5603458863459334,0.5249140890001902,0.6009072349933448,65.20172038126782
ss,ss_bbc_25k,bbc,gvc,closure,2,1.0,1.0,1.0,0.8234519104084321,0.8223684210526315,0.8245382585751979,0.6467832032857848,0.6001423539483525,0.7012844425545735,0.47591336313480587,0.47840505613551165,0.47344749078695714,0.5551992105336454,0.5037208355053083,0.6183970649437427,64.87161589430076
ss,ss_bbc_25k,bbc,gvc,predicted,0,1.0,1.0,1.0,0.7845230153435624,0.7935222672064778,0.7757255936675461,0.6023725206367306,0.5714451198858407,0.6368391360455117,0.43397381996491396,0.4164082129663341,0.4530866565954931,0.4883559405665354,0.44608844881158854,0.5394716152997813,60.695645198173565
ss,ss_bbc_25k,bbc,gvc,predicted,1,1.0,1.0,1.0,0.7896825396825397,0.7917771883289124,0.787598944591029,0.6009477170144203,0.5630228602396566,0.644350769295149,0.4411148819553326,0.4366365582806591,0.4456860206284448,0.49267925563014714,0.4479581393637805,0.5473199880307036,61.058171288409746
ss,ss_bbc_25k,bbc,gvc,predicted,2,1.0,1.0,1.0,0.7974025974025974,0.7851662404092071,0.8100263852242744,0.5874370427752585,0.5206117017035092,0.6739440076099549,0.42991019703550665,0.4604363648723474,0.40318002934417985,0.4916252926356245,0.4242054061103099,0.5845251431705405,60.49166124044542
ss,ss_bbc_25k,bbc,fcct,predicted,0,1.0,1.0,1.0,0.7175398633257404,0.7167235494880546,0.7183580387685291,0.5507217247734846,0.4779544282799672,0.6496254852540477,0.31328146951745056,0.31519172238036186,0.31139423174927316,0.41803712653287045,0.34514360096605223,0.5299643681548163,52.718101920555846
ss,ss_bbc_25k,bbc,fcct,predicted,1,1.0,1.0,1.0,0.7221905305191101,0.7226027397260274,0.7217787913340935,0.4882670432226494,0.39018073167567785,0.6522287967493088,0.2960972680118775,0.2952107492453749,0.2969891272528771,0.34367872995663046,0.2533302190912537,0.5341961923497233,50.21849472512123
ss,ss_bbc_25k,bbc,fcct,predicted,2,1.0,1.0,1.0,0.7209567198177677,0.7201365187713311,0.7217787913340935,0.4863095797403845,0.41814298767743685,0.5810304442154339,0.3138307939459382,0.31574439634804763,0.31194024699445666,0.3521453765343489,0.28491851127038487,0.4608938297519992,50.703236450136345
baselines,lemma-delta,ecbp,gvc,predicted,0,1.0,1.0,1.0,0.5767045454545455,0.6246153846153846,0.5356200527704486,0.46569161386066454,0.5234136312296171,0.41943621808746673,0.3576352781222814,0.293474796332902,0.45769903469535494,0.2914142215840535,0.3003300310939867,0.2830125121768876,46.66771458124971
baselines,lemma-delta,gvc,gvc,predicted,0,1.0,1.0,1.0,0.6093133385951064,0.7583497053045186,0.5092348284960422,0.5352660189556069,0.7881744304642799,0.4052347926873031,0.3814721287762554,0.2740212689738939,0.6275512999298503,0.35304371003905577,0.4875565425481923,0.2767034956819173,50.86838287756562
baselines,lemma-delta,fcct,ecbp,predicted,0,1.0,1.0,1.0,0.6974833076527992,0.698559670781893,0.6964102564102564,0.6997340569203564,0.7221863629009667,0.678635712437889,0.6880220620855777,0.6867447934059634,0.6893040907726936,0.5321566339008228,0.5638225265591426,0.5038584935798732,69.50798088862445
baselines,lemma-delta,ecbp,ecbp,predicted,0,1.0,1.0,1.0,0.7400109469074987,0.7934272300469484,0.6933333333333334,0.755368985345068,0.8529681469712795,0.6778117424004358,0.7182055062048757,0.6706089128518586,0.7730746225174221,0.6015384105969975,0.6862683092408803,0.5354315272877384,73.78618128191475
baselines,lemma-delta,gvc,ecbp,predicted,0,1.0,1.0,1.0,0.7201861547411286,0.831989247311828,0.6348717948717949,0.759489123956048,0.9045025698396487,0.6545491960978858,0.711991692299715,0.6326142401176522,0.8141470220644568,0.6057465935434491,0.7054213483146069,0.5307522631355727,73.05556569989639
baselines,lemma-delta,fcct,fcct,predicted,0,1.0,1.0,1.0,0.6208559373116335,0.6611039794608472,0.5852272727272727,0.4252950090348281,0.5929692971844952,0.3315440864365746,0.23784671431598411,0.19286072527869125,0.31020369668319614,0.26034911957566775,0.3816945204984117,0.1975466123600562,42.799922022081525
baselines,lemma-delta,ecbp,fcct,predicted,0,1.0,1.0,1.0,0.573791348600509,0.6517341040462428,0.5125,0.39442817460118645,0.6360488951741127,0.2858428731944775,0.24449008876019,0.17956899174477234,0.38293628360029763,0.21824452406096118,0.3600891234981438,0.15656943494013248,40.423653732062846
baselines,lemma-delta,gvc,fcct,predicted,0,1.0,1.0,1.0,0.44281524926686217,0.6239669421487604,0.3431818181818182,0.30557461413152576,0.7710105806664124,0.19054706506459726,0.24399269515367694,0.15803085593583346,0.5350201267225205,0.11810765045218585,0.33994261315485025,0.07146925234067907,33.079418618402165
baselines,lemma-delta,fcct,gvc,predicted,0,1.0,1.0,1.0,0.5469336670838548,0.5202380952380953,0.5765171503957783,0.26292227878012253,0.1873300506595771,0.44079294445000405,0.20656540544281574,0.2828643389847567,0.1626836353746528,0.135348013315713,0.087840278053496,0.294774549305412,33.880711710226436
baselines,lemma,n/a,ecbp,predicted,0,1.0,1.0,1.0,0.6433301797540207,0.5970149253731343,0.6974358974358974,0.6260513306389521,0.5808927700159315,0.6788229783554921,0.58777882083415,0.6629704952622316,0.5279056987119136,0.4314855781554663,0.4280448308986669,0.4349820890854911,61.90534437423744
baselines,lemma,n/a,gvc,predicted,0,1.0,1.0,1.0,0.5484072454715803,0.5207591933570581,0.579155672823219,0.2602305853027285,0.1843729295005632,0.4421449047925007,0.20528837397449426,0.28607315077001283,0.16008238488684656,0.13585974236338802,0.08805417516082335,0.297228106964017,33.79754015829343
baselines,lemma,n/a,fcct,predicted,0,1.0,1.0,1.0,0.6225165562913908,0.6619718309859155,0.5875,0.4262308659972014,0.5929473140198754,0.33268988172592373,0.23896740687861362,0.19433009880128765,0.31022576013458575,0.2617881317430023,0.38358708985458445,0.1986967151504931,42.92382763890686
